filename,width,height,class,xmin,ymin,xmax,ymax
pic-244-_jpg.rf.7ebc863c89590ff2a83f607dcbc68e34.jpg,640,640,Pothole,192,212,510,546
pic-65-_jpg.rf.7fa7e133ba0c2210d5075b0795e6815d.jpg,640,640,Pothole,3,304,639,640
pic-11-_jpg.rf.7bf3ce1997b0a5d878ad6fabe1e5772a.jpg,640,640,Pothole,24,453,640,637
pic-63-_jpg.rf.81a9ac78e24a93573acdd933a0dd3b2a.jpg,640,640,Pothole,79,2,517,640
pic-63-_jpg.rf.81a9ac78e24a93573acdd933a0dd3b2a.jpg,640,640,Pothole,558,274,638,478
pic-63-_jpg.rf.81a9ac78e24a93573acdd933a0dd3b2a.jpg,640,640,Pothole,0,269,52,331
pic-196-_jpg.rf.812d218445763c3ed203a0f9458291f9.jpg,640,640,Pothole,320,424,516,462
pic-196-_jpg.rf.812d218445763c3ed203a0f9458291f9.jpg,640,640,Pothole,388,485,636,546
pic-196-_jpg.rf.7ea9f287f872540f14495fae6d91e4e6.jpg,640,640,Pothole,366,436,564,489
pic-196-_jpg.rf.7ea9f287f872540f14495fae6d91e4e6.jpg,640,640,Pothole,447,485,640,563
pic-301-_jpg.rf.821c1245c0e331fa2bf691e53b6d5d99.jpg,640,640,Pothole,125,135,506,480
pic-258-_jpg.rf.821cd6dd9ff8fdcc6286183f5688755a.jpg,640,640,Pothole,32,417,504,640
pic-258-_jpg.rf.821cd6dd9ff8fdcc6286183f5688755a.jpg,640,640,Pothole,1,328,108,373
pic-258-_jpg.rf.821cd6dd9ff8fdcc6286183f5688755a.jpg,640,640,Pothole,302,273,404,318
pic-258-_jpg.rf.821cd6dd9ff8fdcc6286183f5688755a.jpg,640,640,Pothole,36,257,214,285
pic-241-_jpg.rf.8288a409c841a344ed2174080fddc6a5.jpg,640,640,Pothole,10,167,608,492
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,279,508,384,610
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,440,432,523,504
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,474,315,593,359
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,295,282,368,322
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,194,313,247,357
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,501,258,556,278
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,279,227,313,245
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,412,183,486,221
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,247,179,302,192
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,207,98,345,122
pic-278-_jpg.rf.81490c823fe0f5ba5fc351b36c4fab79.jpg,640,640,Pothole,164,130,207,143
pic-282-_jpg.rf.842cdce727f91b17dbe3c3da0eb40f53.jpg,640,640,Pothole,58,460,382,562
pic-77-_jpg.rf.83c80a807ca47eb0192cb129ebc8cb41.jpg,640,640,Pothole,296,36,624,496
pic-232-_jpg.rf.848346f3e53f08683c1c17d6f1f7437e.jpg,640,640,Pothole,182,332,463,579
pic-101-_jpg.rf.8380b58f6540ec91db66934b342f7f9e.jpg,640,640,Pothole,129,460,600,594
pic-101-_jpg.rf.8380b58f6540ec91db66934b342f7f9e.jpg,640,640,Pothole,422,400,497,438
pic-233-_jpg.rf.8497a34a9e5ae4ee66830f050bbd69ac.jpg,640,640,Pothole,84,322,396,601
pic-276-_jpg.rf.85ffbef727ecf81dbdc795cf0071fde4.jpg,640,640,Pothole,157,442,632,640
pic-276-_jpg.rf.85ffbef727ecf81dbdc795cf0071fde4.jpg,640,640,Pothole,12,300,489,443
pic-276-_jpg.rf.85ffbef727ecf81dbdc795cf0071fde4.jpg,640,640,Pothole,120,253,374,340
pic-105-_jpg.rf.859bee21c8abeda9bc4ef41da6d2d0bf.jpg,640,640,Pothole,102,354,388,459
pic-297-_jpg.rf.84f5afae7a869cf8e987823d48ac52ea.jpg,640,640,Pothole,8,397,460,640
pic-142-_jpg.rf.8658b3f74ded0b4631ae8fb8215d1f97.jpg,640,640,Pothole,520,479,625,539
pic-142-_jpg.rf.8658b3f74ded0b4631ae8fb8215d1f97.jpg,640,640,Pothole,542,285,625,310
pic-142-_jpg.rf.8658b3f74ded0b4631ae8fb8215d1f97.jpg,640,640,Pothole,149,217,230,268
pic-300-_jpg.rf.84ff02582ef46f86d24bc848af4be07b.jpg,640,640,Pothole,201,228,472,323
pic-84-_jpg.rf.875df442d5750a19dce18e532e06b8fe.jpg,640,640,Pothole,5,147,377,566
pic-84-_jpg.rf.875df442d5750a19dce18e532e06b8fe.jpg,640,640,Pothole,512,348,640,605
pic-287-_jpg.rf.87156b9d129afc59b232dcc6247af143.jpg,640,640,Pothole,0,250,543,583
pic-287-_jpg.rf.87156b9d129afc59b232dcc6247af143.jpg,640,640,Pothole,5,165,186,249
pic-287-_jpg.rf.87156b9d129afc59b232dcc6247af143.jpg,640,640,Pothole,42,134,84,158
pic-177-_jpg.rf.86d64524dfd317ff89ce31ff39a3fa83.jpg,640,640,Pothole,146,357,494,501
pic-177-_jpg.rf.86d64524dfd317ff89ce31ff39a3fa83.jpg,640,640,Pothole,58,237,178,297
pic-177-_jpg.rf.86d64524dfd317ff89ce31ff39a3fa83.jpg,640,640,Pothole,389,274,486,303
pic-296-_jpg.rf.8761505829f0631199e1d3daa72bea42.jpg,640,640,Pothole,454,162,575,254
pic-296-_jpg.rf.8761505829f0631199e1d3daa72bea42.jpg,640,640,Pothole,338,31,410,117
pic-98-_jpg.rf.87c1a2590b120c4cb812f9702e6bc851.jpg,640,640,Pothole,250,301,517,367
pic-139-_jpg.rf.87bfef6ce65eb5df5b6053523e6b4954.jpg,640,640,Pothole,280,277,633,640
pic-139-_jpg.rf.87bfef6ce65eb5df5b6053523e6b4954.jpg,640,640,Pothole,458,218,637,419
pic-139-_jpg.rf.87bfef6ce65eb5df5b6053523e6b4954.jpg,640,640,Pothole,128,169,240,208
pic-30-_jpg.rf.881c629f5ecaecfe726c74a522b8decb.jpg,640,640,Pothole,454,307,482,326
pic-30-_jpg.rf.881c629f5ecaecfe726c74a522b8decb.jpg,640,640,Pothole,236,249,277,277
pic-30-_jpg.rf.881c629f5ecaecfe726c74a522b8decb.jpg,640,640,Pothole,359,200,395,217
pic-48-_jpg.rf.88ad29d468c207f23e22f16b5129a5fe.jpg,640,640,Pothole,47,398,295,543
pic-48-_jpg.rf.88ad29d468c207f23e22f16b5129a5fe.jpg,640,640,Pothole,306,285,354,311
pic-48-_jpg.rf.88ad29d468c207f23e22f16b5129a5fe.jpg,640,640,Pothole,477,203,511,221
pic-55-_jpg.rf.87cabcde97c75c9068793716694ef1c5.jpg,640,640,Pothole,286,421,474,536
pic-55-_jpg.rf.87cabcde97c75c9068793716694ef1c5.jpg,640,640,Pothole,510,404,550,436
pic-268-_jpg.rf.87ee237323b54bf65900f2fe8742e27b.jpg,640,640,Pothole,5,335,640,640
pic-89-_jpg.rf.88d2db98329fc9ad290d1f559d3c8c76.jpg,640,640,Pothole,7,387,633,640
pic-89-_jpg.rf.88d2db98329fc9ad290d1f559d3c8c76.jpg,640,640,Pothole,436,117,639,278
pic-89-_jpg.rf.88d2db98329fc9ad290d1f559d3c8c76.jpg,640,640,Pothole,201,81,371,129
pic-89-_jpg.rf.88d2db98329fc9ad290d1f559d3c8c76.jpg,640,640,Pothole,27,114,186,156
pic-89-_jpg.rf.88d2db98329fc9ad290d1f559d3c8c76.jpg,640,640,Pothole,134,290,238,374
pic-89-_jpg.rf.88d2db98329fc9ad290d1f559d3c8c76.jpg,640,640,Pothole,13,188,148,241
pic-89-_jpg.rf.88d2db98329fc9ad290d1f559d3c8c76.jpg,640,640,Pothole,572,89,640,117
pic-188-_jpg.rf.892956f0dc513250fbe68acd8c8b91e1.jpg,640,640,Pothole,104,307,637,603
pic-187-_jpg.rf.8978c4919b51dcb2843c4d992a0bc5f6.jpg,640,640,Pothole,480,487,631,619
pic-187-_jpg.rf.8978c4919b51dcb2843c4d992a0bc5f6.jpg,640,640,Pothole,501,348,628,452
pic-187-_jpg.rf.8978c4919b51dcb2843c4d992a0bc5f6.jpg,640,640,Pothole,12,190,520,482
pic-80-_jpg.rf.8988aa50fb872401bc29ab7830281e22.jpg,640,640,Pothole,343,507,432,589
pic-80-_jpg.rf.8988aa50fb872401bc29ab7830281e22.jpg,640,640,Pothole,417,387,467,441
pic-80-_jpg.rf.8988aa50fb872401bc29ab7830281e22.jpg,640,640,Pothole,81,310,168,368
pic-80-_jpg.rf.8988aa50fb872401bc29ab7830281e22.jpg,640,640,Pothole,408,290,449,323
pic-118-_jpg.rf.8beeeda1ce5f8d0cf75e8634f45e6e7e.jpg,640,640,Pothole,222,560,332,629
pic-118-_jpg.rf.8beeeda1ce5f8d0cf75e8634f45e6e7e.jpg,640,640,Pothole,255,463,330,511
pic-118-_jpg.rf.8beeeda1ce5f8d0cf75e8634f45e6e7e.jpg,640,640,Pothole,26,387,278,547
pic-199-_jpg.rf.89fa1c3f06bec1dfef2b96f692db78b6.jpg,640,640,Pothole,81,242,634,632
pic-160-_jpg.rf.8ac19617548efc70a9281d8dc3794dfd.jpg,640,640,Pothole,418,425,545,550
pic-160-_jpg.rf.8ac19617548efc70a9281d8dc3794dfd.jpg,640,640,Pothole,259,295,318,359
pic-56-_jpg.rf.8c8d4aebd0f2fb128a231b7b798bd669.jpg,640,640,Pothole,167,217,496,455
pic-147-_jpg.rf.890438ae2f4d1bb94198abdd6c181ec8.jpg,640,640,Pothole,168,442,352,578
pic-147-_jpg.rf.890438ae2f4d1bb94198abdd6c181ec8.jpg,640,640,Pothole,179,216,416,313
pic-147-_jpg.rf.890438ae2f4d1bb94198abdd6c181ec8.jpg,640,640,Pothole,219,117,254,137
pic-176-_jpg.rf.8d87b09b011bb4b479cea2d472354334.jpg,640,640,Pothole,37,274,640,640
pic-176-_jpg.rf.8d87b09b011bb4b479cea2d472354334.jpg,640,640,Pothole,330,163,440,196
pic-176-_jpg.rf.8d87b09b011bb4b479cea2d472354334.jpg,640,640,Pothole,202,209,313,230
pic-145-_jpg.rf.8c8e224f08327d871ec0791f80a0d43a.jpg,640,640,Pothole,358,576,469,624
pic-145-_jpg.rf.8c8e224f08327d871ec0791f80a0d43a.jpg,640,640,Pothole,532,604,579,625
pic-145-_jpg.rf.8c8e224f08327d871ec0791f80a0d43a.jpg,640,640,Pothole,182,440,325,510
pic-276-_jpg.rf.8d4273fdb3b241213a5685129666cde6.jpg,640,640,Pothole,0,514,541,615
pic-276-_jpg.rf.8d4273fdb3b241213a5685129666cde6.jpg,640,640,Pothole,152,338,628,380
pic-276-_jpg.rf.8d4273fdb3b241213a5685129666cde6.jpg,640,640,Pothole,243,274,499,304
pic-100-_jpg.rf.8c9076ee84698f90f04765f4e794a819.jpg,640,640,Pothole,240,135,583,308
pic-100-_jpg.rf.8c9076ee84698f90f04765f4e794a819.jpg,640,640,Pothole,9,345,172,591
pic-138-_jpg.rf.8b1343ad71a58c8daf99e2311627f0c8.jpg,640,640,Pothole,227,276,541,594
pic-119-_jpg.rf.8c7abcd78dd1d16256589acaf80a4182.jpg,640,640,Pothole,200,245,393,394
pic-1-_jpg.rf.8d95dd1d29760a2634a45cc7fdd84b31.jpg,640,640,Pothole,83,402,349,547
pic-1-_jpg.rf.8d95dd1d29760a2634a45cc7fdd84b31.jpg,640,640,Pothole,239,287,546,363
pic-1-_jpg.rf.8d95dd1d29760a2634a45cc7fdd84b31.jpg,640,640,Pothole,356,197,623,258
pic-83-_jpg.rf.8d1e38d4c07d51717c500ae1145d7108.jpg,640,640,Pothole,153,163,447,458
pic-203-_jpg.rf.8dd21e07b004f7c29a8d4f97e0a3283b.jpg,640,640,Pothole,225,393,435,495
pic-148-_jpg.rf.8e92fc1a329453e782f06e741d1fc52f.jpg,640,640,Pothole,76,261,613,640
pic-117-_jpg.rf.8e6e071e8f8e9e9d6f84a1f35766ebf0.jpg,640,640,Pothole,50,450,538,640
pic-19-_jpg.rf.8ec9e835434bab69526356b80fb94588.jpg,640,640,Pothole,102,23,601,640
pic-133-_jpg.rf.8dc9e79be10c01f6f279b4c27266ab65.jpg,640,640,Pothole,0,242,527,620
pic-240-_jpg.rf.8f0271d2f7004b60ecb8bceed3c799c6.jpg,640,640,Pothole,172,323,408,441
pic-240-_jpg.rf.8f0271d2f7004b60ecb8bceed3c799c6.jpg,640,640,Pothole,400,196,442,235
pic-239-_jpg.rf.8f2076aea9dd8405d1992210d01df6ef.jpg,640,640,Pothole,328,545,640,630
pic-239-_jpg.rf.8f2076aea9dd8405d1992210d01df6ef.jpg,640,640,Pothole,145,399,352,432
pic-239-_jpg.rf.8f2076aea9dd8405d1992210d01df6ef.jpg,640,640,Pothole,228,340,640,390
pic-239-_jpg.rf.8f2076aea9dd8405d1992210d01df6ef.jpg,640,640,Pothole,349,287,578,322
pic-239-_jpg.rf.8f2076aea9dd8405d1992210d01df6ef.jpg,640,640,Pothole,189,220,462,252
pic-240-_jpg.rf.8dee3d4ab5ccd2161b6e520c20a0f812.jpg,640,640,Pothole,231,325,448,422
pic-240-_jpg.rf.8dee3d4ab5ccd2161b6e520c20a0f812.jpg,640,640,Pothole,176,230,216,259
pic-39-_jpg.rf.916c6c1f6b88b55f48b08e48481fe26f.jpg,640,640,Pothole,148,318,640,640
pic-281-_jpg.rf.91f845ebe6009e9c3be546fa34f1fb62.jpg,640,640,Pothole,206,468,358,556
pic-281-_jpg.rf.91f845ebe6009e9c3be546fa34f1fb62.jpg,640,640,Pothole,364,567,426,636
pic-281-_jpg.rf.91f845ebe6009e9c3be546fa34f1fb62.jpg,640,640,Pothole,151,451,216,469
pic-281-_jpg.rf.91f845ebe6009e9c3be546fa34f1fb62.jpg,640,640,Pothole,194,285,241,303
pic-281-_jpg.rf.91f845ebe6009e9c3be546fa34f1fb62.jpg,640,640,Pothole,196,264,233,276
pic-164-_jpg.rf.9248a616cb0e3d24aa2bb44288e019ce.jpg,640,640,Pothole,32,309,521,502
pic-57-_jpg.rf.935c3e2cd37b84d8f63043ca26ebb402.jpg,640,640,Pothole,105,331,344,507
pic-57-_jpg.rf.935c3e2cd37b84d8f63043ca26ebb402.jpg,640,640,Pothole,433,450,616,602
pic-57-_jpg.rf.935c3e2cd37b84d8f63043ca26ebb402.jpg,640,640,Pothole,362,272,484,343
pic-57-_jpg.rf.935c3e2cd37b84d8f63043ca26ebb402.jpg,640,640,Pothole,217,187,337,277
pic-57-_jpg.rf.935c3e2cd37b84d8f63043ca26ebb402.jpg,640,640,Pothole,75,80,220,155
pic-57-_jpg.rf.935c3e2cd37b84d8f63043ca26ebb402.jpg,640,640,Pothole,289,87,427,159
pic-57-_jpg.rf.935c3e2cd37b84d8f63043ca26ebb402.jpg,640,640,Pothole,523,111,639,181
pic-57-_jpg.rf.935c3e2cd37b84d8f63043ca26ebb402.jpg,640,640,Pothole,427,55,531,119
pic-57-_jpg.rf.935c3e2cd37b84d8f63043ca26ebb402.jpg,640,640,Pothole,391,2,491,40
pic-57-_jpg.rf.935c3e2cd37b84d8f63043ca26ebb402.jpg,640,640,Pothole,91,10,201,61
pic-141-_jpg.rf.94b5851bcded6830d88bef9ed5001cc4.jpg,640,640,Pothole,111,294,519,466
pic-250-_jpg.rf.90193421f8c21ded95e0cbf404f513dd.jpg,640,640,Pothole,168,407,579,587
pic-250-_jpg.rf.90193421f8c21ded95e0cbf404f513dd.jpg,640,640,Pothole,353,299,481,371
pic-255-_jpg.rf.93cf2350f3e2eb8b0e28c90904582e06.jpg,640,640,Pothole,63,267,603,533
pic-16-_jpg.rf.946ec84ddfa3a53b7b2d407349f08e62.jpg,640,640,Pothole,144,253,383,354
pic-172-_jpg.rf.96d2ff93572de0ce5bd564113ece7ad0.jpg,640,640,Pothole,134,330,297,390
pic-172-_jpg.rf.96d2ff93572de0ce5bd564113ece7ad0.jpg,640,640,Pothole,245,278,347,313
pic-172-_jpg.rf.96d2ff93572de0ce5bd564113ece7ad0.jpg,640,640,Pothole,444,365,630,424
pic-131-_jpg.rf.9506d58945bc1f6e0cd0b6810ca40ad5.jpg,640,640,Pothole,49,169,481,478
pic-289-_jpg.rf.948fb2d38ed70096fb1c644ab1e89973.jpg,640,640,Pothole,111,329,551,637
pic-289-_jpg.rf.948fb2d38ed70096fb1c644ab1e89973.jpg,640,640,Pothole,203,78,385,264
pic-289-_jpg.rf.948fb2d38ed70096fb1c644ab1e89973.jpg,640,640,Pothole,538,113,627,219
pic-132-_jpg.rf.955ee641285edaa97d368881f70563fd.jpg,640,640,Pothole,112,358,537,481
pic-266-_jpg.rf.97039c9e51a9baa0832be4ebd044110d.jpg,640,640,Pothole,6,273,317,530
pic-266-_jpg.rf.97039c9e51a9baa0832be4ebd044110d.jpg,640,640,Pothole,325,536,403,621
pic-266-_jpg.rf.97039c9e51a9baa0832be4ebd044110d.jpg,640,640,Pothole,482,248,548,288
pic-201-_jpg.rf.95832ba3432d34d8935a2aa3290fcccc.jpg,640,640,Pothole,311,417,436,461
pic-251-_jpg.rf.9841cb1e9b954b905fb2c6573c987199.jpg,640,640,Pothole,4,161,215,364
pic-251-_jpg.rf.9841cb1e9b954b905fb2c6573c987199.jpg,640,640,Pothole,207,469,258,521
pic-251-_jpg.rf.9841cb1e9b954b905fb2c6573c987199.jpg,640,640,Pothole,340,501,407,587
pic-251-_jpg.rf.9841cb1e9b954b905fb2c6573c987199.jpg,640,640,Pothole,203,567,259,636
pic-251-_jpg.rf.9841cb1e9b954b905fb2c6573c987199.jpg,640,640,Pothole,202,299,254,356
pic-246-_jpg.rf.93663c16c298ed591b91eadfc6e144ae.jpg,640,640,Pothole,258,454,328,496
pic-246-_jpg.rf.93663c16c298ed591b91eadfc6e144ae.jpg,640,640,Pothole,229,552,301,612
pic-246-_jpg.rf.93663c16c298ed591b91eadfc6e144ae.jpg,640,640,Pothole,78,373,289,508
pic-246-_jpg.rf.93663c16c298ed591b91eadfc6e144ae.jpg,640,640,Pothole,57,612,117,640
pic-246-_jpg.rf.93663c16c298ed591b91eadfc6e144ae.jpg,640,640,Pothole,392,442,436,500
pic-82-_jpg.rf.96fb5070300f4d0838ba9d84df193cb3.jpg,640,640,Pothole,243,488,427,608
pic-82-_jpg.rf.96fb5070300f4d0838ba9d84df193cb3.jpg,640,640,Pothole,57,453,155,517
pic-82-_jpg.rf.96fb5070300f4d0838ba9d84df193cb3.jpg,640,640,Pothole,500,449,612,496
pic-82-_jpg.rf.96fb5070300f4d0838ba9d84df193cb3.jpg,640,640,Pothole,99,389,216,431
pic-82-_jpg.rf.96fb5070300f4d0838ba9d84df193cb3.jpg,640,640,Pothole,481,389,541,411
pic-265-_jpg.rf.98e8661b5363f6c6bcf399738c291cf2.jpg,640,640,Pothole,249,475,407,638
pic-265-_jpg.rf.98e8661b5363f6c6bcf399738c291cf2.jpg,640,640,Pothole,274,371,359,445
pic-265-_jpg.rf.98e8661b5363f6c6bcf399738c291cf2.jpg,640,640,Pothole,141,360,201,404
pic-265-_jpg.rf.98e8661b5363f6c6bcf399738c291cf2.jpg,640,640,Pothole,9,404,93,459
pic-265-_jpg.rf.98e8661b5363f6c6bcf399738c291cf2.jpg,640,640,Pothole,240,298,324,331
pic-265-_jpg.rf.98e8661b5363f6c6bcf399738c291cf2.jpg,640,640,Pothole,240,236,312,267
pic-265-_jpg.rf.98e8661b5363f6c6bcf399738c291cf2.jpg,640,640,Pothole,129,262,188,293
pic-265-_jpg.rf.98e8661b5363f6c6bcf399738c291cf2.jpg,640,640,Pothole,171,212,259,238
pic-265-_jpg.rf.98e8661b5363f6c6bcf399738c291cf2.jpg,640,640,Pothole,92,242,168,287
pic-265-_jpg.rf.98e8661b5363f6c6bcf399738c291cf2.jpg,640,640,Pothole,218,195,281,212
pic-15-_jpg.rf.988cf6bc7c8911ed0169be801328edb7.jpg,640,640,Pothole,495,296,638,345
pic-15-_jpg.rf.988cf6bc7c8911ed0169be801328edb7.jpg,640,640,Pothole,30,145,231,181
pic-15-_jpg.rf.988cf6bc7c8911ed0169be801328edb7.jpg,640,640,Pothole,60,104,318,134
pic-15-_jpg.rf.988cf6bc7c8911ed0169be801328edb7.jpg,640,640,Pothole,207,183,424,211
pic-15-_jpg.rf.988cf6bc7c8911ed0169be801328edb7.jpg,640,640,Pothole,323,141,418,162
pic-275-_jpg.rf.98225472f61e9de4245a1da0fc036230.jpg,640,640,Pothole,123,118,493,552
pic-39-_jpg.rf.99d4097fac96d5f035d066f05bd3dcac.jpg,640,640,Pothole,3,306,527,637
pic-261-_jpg.rf.998892ecacb90555cc17a10e7717e639.jpg,640,640,Pothole,0,296,602,622
pic-244-_jpg.rf.9beb79771a7b6709183e6cca511ff830.jpg,640,640,Pothole,85,291,429,591
pic-57-_jpg.rf.98eff15743815f755fd3722f3836c850.jpg,640,640,Pothole,297,351,535,524
pic-57-_jpg.rf.98eff15743815f755fd3722f3836c850.jpg,640,640,Pothole,16,430,199,581
pic-57-_jpg.rf.98eff15743815f755fd3722f3836c850.jpg,640,640,Pothole,164,263,288,335
pic-57-_jpg.rf.98eff15743815f755fd3722f3836c850.jpg,640,640,Pothole,320,192,438,286
pic-57-_jpg.rf.98eff15743815f755fd3722f3836c850.jpg,640,640,Pothole,443,103,589,176
pic-57-_jpg.rf.98eff15743815f755fd3722f3836c850.jpg,640,640,Pothole,236,88,375,159
pic-57-_jpg.rf.98eff15743815f755fd3722f3836c850.jpg,640,640,Pothole,23,88,139,155
pic-57-_jpg.rf.98eff15743815f755fd3722f3836c850.jpg,640,640,Pothole,135,43,241,101
pic-57-_jpg.rf.98eff15743815f755fd3722f3836c850.jpg,640,640,Pothole,181,2,283,30
pic-57-_jpg.rf.98eff15743815f755fd3722f3836c850.jpg,640,640,Pothole,469,32,579,85
pic-267-_jpg.rf.9bb1142dec3532e4e8b716d3a438ac05.jpg,640,640,Pothole,141,444,295,635
pic-267-_jpg.rf.9bb1142dec3532e4e8b716d3a438ac05.jpg,640,640,Pothole,322,350,517,481
pic-267-_jpg.rf.9bb1142dec3532e4e8b716d3a438ac05.jpg,640,640,Pothole,598,347,640,411
pic-267-_jpg.rf.9bb1142dec3532e4e8b716d3a438ac05.jpg,640,640,Pothole,327,243,488,320
pic-267-_jpg.rf.9bb1142dec3532e4e8b716d3a438ac05.jpg,640,640,Pothole,5,224,219,356
pic-267-_jpg.rf.9bb1142dec3532e4e8b716d3a438ac05.jpg,640,640,Pothole,394,190,475,223
pic-216-_jpg.rf.9b0074a18a22ac4ecb7f30b6dabe3fa5.jpg,640,640,Pothole,212,423,640,583
pic-90-_jpg.rf.9b8c41e2268c9abdc95c18b3567fb764.jpg,640,640,Pothole,234,343,515,449
pic-26-_jpg.rf.9be8ea96b8bb643747babec0e006e3a8.jpg,640,640,Pothole,50,157,532,396
pic-272-_jpg.rf.9c136160d287bbdaaaa5e6027f75ba97.jpg,640,640,Pothole,448,361,542,430
pic-272-_jpg.rf.9c136160d287bbdaaaa5e6027f75ba97.jpg,640,640,Pothole,362,339,409,381
pic-272-_jpg.rf.9c136160d287bbdaaaa5e6027f75ba97.jpg,640,640,Pothole,267,317,357,389
pic-272-_jpg.rf.9c136160d287bbdaaaa5e6027f75ba97.jpg,640,640,Pothole,236,409,334,458
pic-252-_jpg.rf.9cb2afb0020b7d0e4220ed2f05fc3014.jpg,640,640,Pothole,134,316,308,528
pic-223-_jpg.rf.9d3f63dd5136bc8b5e16b4fdf3e5b5e7.jpg,640,640,Pothole,58,391,276,487
pic-223-_jpg.rf.9d3f63dd5136bc8b5e16b4fdf3e5b5e7.jpg,640,640,Pothole,338,524,573,584
pic-223-_jpg.rf.9d3f63dd5136bc8b5e16b4fdf3e5b5e7.jpg,640,640,Pothole,331,466,363,482
pic-211-_jpg.rf.9de311e1f9663a4ed2159ebc521295e7.jpg,640,640,Pothole,514,554,590,598
pic-211-_jpg.rf.9de311e1f9663a4ed2159ebc521295e7.jpg,640,640,Pothole,388,451,473,519
pic-211-_jpg.rf.9de311e1f9663a4ed2159ebc521295e7.jpg,640,640,Pothole,427,356,580,415
pic-211-_jpg.rf.9de311e1f9663a4ed2159ebc521295e7.jpg,640,640,Pothole,472,320,586,353
pic-211-_jpg.rf.9de311e1f9663a4ed2159ebc521295e7.jpg,640,640,Pothole,253,332,386,379
pic-211-_jpg.rf.9de311e1f9663a4ed2159ebc521295e7.jpg,640,640,Pothole,147,340,216,381
pic-211-_jpg.rf.9de311e1f9663a4ed2159ebc521295e7.jpg,640,640,Pothole,312,250,364,271
pic-245-_jpg.rf.9e660e4d87ccc3b8a3bb1d2bf2745aa8.jpg,640,640,Pothole,0,207,634,634
pic-64-_jpg.rf.9d88ef6a6cc16ef8eec9b1688a9d598e.jpg,640,640,Pothole,118,339,274,416
pic-64-_jpg.rf.9d88ef6a6cc16ef8eec9b1688a9d598e.jpg,640,640,Pothole,42,285,183,346
pic-64-_jpg.rf.9d88ef6a6cc16ef8eec9b1688a9d598e.jpg,640,640,Pothole,146,188,310,322
pic-64-_jpg.rf.9d88ef6a6cc16ef8eec9b1688a9d598e.jpg,640,640,Pothole,362,482,636,638
pic-64-_jpg.rf.9d88ef6a6cc16ef8eec9b1688a9d598e.jpg,640,640,Pothole,402,304,589,388
pic-64-_jpg.rf.9d88ef6a6cc16ef8eec9b1688a9d598e.jpg,640,640,Pothole,348,265,397,291
pic-287-_jpg.rf.9ebbae06b203eacb7891199e3ae03e78.jpg,640,640,Pothole,34,312,627,515
pic-287-_jpg.rf.9ebbae06b203eacb7891199e3ae03e78.jpg,640,640,Pothole,6,229,194,319
pic-287-_jpg.rf.9ebbae06b203eacb7891199e3ae03e78.jpg,640,640,Pothole,26,211,69,231
pic-156-_jpg.rf.9e41f44435259c8fa4baadcdbc5f0f7f.jpg,640,640,Pothole,249,280,433,448
pic-156-_jpg.rf.9e41f44435259c8fa4baadcdbc5f0f7f.jpg,640,640,Pothole,144,491,436,638
pic-98-_jpg.rf.9f186514621bd6868261aefd8bd19a66.jpg,640,640,Pothole,236,303,478,351
pic-87-_jpg.rf.9c686985ca1aaf482818536bad3a52d2.jpg,640,640,Pothole,194,395,452,535
pic-87-_jpg.rf.9c686985ca1aaf482818536bad3a52d2.jpg,640,640,Pothole,5,174,155,351
pic-87-_jpg.rf.9c686985ca1aaf482818536bad3a52d2.jpg,640,640,Pothole,7,400,121,593
pic-87-_jpg.rf.9c686985ca1aaf482818536bad3a52d2.jpg,640,640,Pothole,184,194,433,326
pic-135-_jpg.rf.9cee00f51ec30b4e0f591b2da2007a10.jpg,640,640,Pothole,2,321,40,395
pic-135-_jpg.rf.9cee00f51ec30b4e0f591b2da2007a10.jpg,640,640,Pothole,48,309,181,392
pic-135-_jpg.rf.9cee00f51ec30b4e0f591b2da2007a10.jpg,640,640,Pothole,176,201,229,312
pic-135-_jpg.rf.9cee00f51ec30b4e0f591b2da2007a10.jpg,640,640,Pothole,199,365,246,427
pic-135-_jpg.rf.9cee00f51ec30b4e0f591b2da2007a10.jpg,640,640,Pothole,250,350,320,411
pic-135-_jpg.rf.9cee00f51ec30b4e0f591b2da2007a10.jpg,640,640,Pothole,339,546,383,631
pic-135-_jpg.rf.9cee00f51ec30b4e0f591b2da2007a10.jpg,640,640,Pothole,395,598,434,638
pic-135-_jpg.rf.9cee00f51ec30b4e0f591b2da2007a10.jpg,640,640,Pothole,429,512,467,613
